,city,company,location,salary,title
75063,Dallas,Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",No Salary,Assistant Architect - Mission Critical (DFW Market)
75064,Dallas,Raytheon,"Dallas, TX 75243 (Northeast Dallas area)",No Salary,Lead Data Scientist
75065,Dallas,PepsiCo,"Plano, TX",No Salary,Data Scientist - Digital Value Chain
75066,Dallas,Verizon,"Irving, TX 75038",No Salary,Data Scientist - Predictive Prescriptive Analytics
75067,Dallas,Verizon,"Irving, TX 75038",No Salary,Predictive Analytics Data Scientist
75068,Dallas,Mastech Digital,"Coppell, TX",No Salary,Big Data Engineer
75069,Dallas,AT&T,"Plano, TX",No Salary,Principal-Data Scientist
75070,Dallas,Capital One,"Plano, TX 75086",No Salary,"Manager, Product Management - Risk Management"
75071,Dallas,Christus Health,"Irving, TX 75038",No Salary,Data Scientist II
75072,Dallas,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Research Scientist - Biochemistry
75073,Dallas,Pizza Hut Corporate,"Plano, TX",No Salary,"Data Scientist, Loyalty"
75074,Dallas,Humana,"Irving, TX",No Salary,"Data Scientist, Clinical Analytics"
75075,Dallas,TXU Energy,"Irving, TX",No Salary,Advanced Analytics - Data Scientist
75076,Dallas,TXU Retail Services Company,"Irving, TX",No Salary,Advanced Analytics - Data Scientist
75077,Dallas,Lockheed Martin,"Grand Prairie, TX 75051",No Salary,"Staff Data Scientist / Big Data / Analytics / Grand Prairie,..."
75078,Dallas,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Research Scientist - Cancer Research - Simmons Cancer Center
75079,Dallas,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Research Scientist - Part-Time - Molecular Genetics
75080,Dallas,Hitachi Consulting Corporation US,"Dallas, TX",No Salary,Sr Consultant Data Scientist
75087,Dallas,NOKIA,"Irving, TX",No Salary,Program Business Manager
75091,Dallas,NOKIA,"Irving, TX",No Salary,AVA Data Scientist
75092,Dallas,Pizza Hut Corporate,"Plano, TX",No Salary,Food Safety and Quality Scientist
75093,Dallas,University of Texas at Arlington,"Arlington, TX",No Salary,Research Engineering Scientist Associate I-Austin {S00746P}
75094,Dallas,Verizon,"Irving, TX 75038",No Salary,Principal Data Scientist - Predictive and Prescriptive Analy...
75095,Dallas,Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",No Salary,Senior Architect - Mission Critical (DFW Market)
75096,Dallas,Capital One,"Plano, TX 75086",No Salary,Experience Designer
75097,Dallas,"Alteryx, Inc.","Dallas, TX",No Salary,Associate Inside Sales Engineer
75098,Dallas,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",No Salary,Sr Engineer Process
75099,Dallas,Verizon,"Irving, TX 75038",No Salary,Geospatial Automation Engineer
75100,Dallas,7-Eleven,"Irving, TX",No Salary,Sr Data Scientist
75108,Dallas,"Alliance Source Testing, LLC","Lewisville, TX",No Salary,Environmental Project Scientist
75110,Dallas,DRS Technologies,"Dallas, TX",No Salary,Sr Electrical Engineering Manager
75111,Dallas,Mary Kay Inc,"Addison, TX 75001",No Salary,Associate Principle Scientist Nutritionals Toxicologist
75112,Dallas,Honeywell,"Richardson, TX 75081",No Salary,R&D Sr. Electrical Engineer
75113,Dallas,BOEING,"Dallas, TX",No Salary,Cyber Security Specialist
75114,Dallas,Parkland Health and Hospital System,"Dallas, TX",No Salary,Med Director - PCCI
75115,Dallas,Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",No Salary,"Senior Mechanical Engineer - Mission Critical (Dallas, TX)"
75116,Dallas,Mary Kay Inc,"Dallas, TX 75247 (Northwest Dallas area)",No Salary,Sr Scientist Product Integrity (Stability)
75117,Dallas,Mary Kay Inc,"Addison, TX 75001",No Salary,Sr Scientist SCR (Clin)
75118,Dallas,Workbridge Associates,"Dallas, TX","$145,000 - $160,000 a year","Senior JVM Engineer (Scala, Machine Learning)"
75119,Dallas,GHD,"Dallas, TX",No Salary,Senior Environmental Geologist/Scientist/Engineer
75120,Dallas,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Research Scientist - Molecular Biology
75121,Dallas,Caris Life Sciences,"Irving, TX",No Salary,Medical Science Liaison - Southeast
75122,Dallas,Children's Health,"Dallas, TX 75235 (Love Field area)",No Salary,"Med Tech Lab Scientist - PRN, Variable Days/ Hours"
75123,Dallas,"Alliance Source Testing, LLC","Lewisville, TX",No Salary,Environmental Project Engineer
75124,Dallas,Children's Health,"Plano, TX 75024",No Salary,"Med Tech Lab Scientist - Plano - 3rd shift, Nights"
75125,Dallas,BOEING,"Richardson, TX",No Salary,CyberSecurity Security Specialist
75135,Dallas,Kleinfelder,"Irving, TX",No Salary,Construction Materials Testing Technician
75136,Dallas,McGrath RentCorp,"Dallas, TX",No Salary,Marketing Manager
75137,Dallas,AT&T,"Plano, TX",No Salary,Data Scientist
75138,Dallas,KORNFERRY,"Dallas, TX",No Salary,Data Scientist
75139,Dallas,Neiman Marcus,"Dallas, TX",No Salary,Data Scientist
75140,Dallas,Impetus Technologies,"Dallas, TX",No Salary,Data Scientist
75141,Dallas,Mary Kay Inc,"Addison, TX 75001",No Salary,Sr Scientist Consumer & Product Insight (CPI)
75142,Dallas,Workbridge Associates,"Plano, TX","$105,000 - $110,000 a year","Data Scientist (Python/Scala, TensorFlow)"
75146,Dallas,HARMAN International,"Richardson, TX",No Salary,Data Scientist
75147,Dallas,BOEING,"Richardson, TX",No Salary,Systems Administrator/Versatile Technologist
75148,Dallas,Verizon,"Irving, TX 75038",No Salary,Data Scientist
75149,Dallas,Feedzai,"Dallas, TX",No Salary,"Account Executive Fraud Solutions, Issuing Southwest Region"
75150,Dallas,CDK Global,"Dallas, TX",No Salary,N&T Account Executive
75151,Dallas,HD Vest,"Irving, TX",No Salary,Data Scientist
75152,Dallas,Payments & Cards Network,"Dallas, TX",No Salary,"Account Executive Fraud Solutions, Issuing Southwest Region"
75153,Dallas,Harnham,"Dallas, TX",No Salary,Lead Data Scientist
75154,Dallas,Burns & McDonnell,"Dallas, TX 75219 (Oak Lawn area)",No Salary,Senior Electrical Engineer
75155,Dallas,Capital One,"Plano, TX 75086",No Salary,"Senior Experience Designer, Mobile"
75156,Dallas,CDK Global,"Dallas, TX 75203 (Cedar Crest area)",No Salary,Accelerator Consultant I - Automotive Software - Fixed Opera...
75157,Dallas,Workbridge Associates,"Dallas, TX","$95,000 - $120,000 a year","Full-Stack Software Engineer (Predictive Analytics, Machine..."
75158,Dallas,Goldman Sachs,"Dallas, TX",No Salary,Engineering - Platform - Enterprise Technology Operations -...
75159,Dallas,Strategic IT Staffing,"Dallas, TX",No Salary,Senior DevOps Engineer
75160,Dallas,Horizontal Integration,"Dallas, TX 75238 (Northeast Dallas area)",No Salary,Marketing Research Analyst
75161,Dallas,Cognitive Scale,"Dallas, TX",No Salary,Sales Engineer
75163,Dallas,Lockheed Martin,"Grand Prairie, TX 75051",No Salary,Staff Software Engineer / Web Visualizations / CSS / JavaScr...
75164,Dallas,UT Southwestern Medical Center,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Good Manufacturing Process Development Scientist - Pediatric...
75165,Dallas,Lakhi Inc,"Dallas, TX",No Salary,Machine Learning Developer
75166,Dallas,Vyzion Inc,"Dallas, TX 75207 (Near East area)",No Salary,AI/Machine learning Researcher & developer
75167,Dallas,Dialexa,"Dallas, TX",No Salary,Data Scientist / Engineer
75168,Dallas,"JAMY INTERACTIVE,INC","Dallas, TX",No Salary,Senior Data Scientist
75169,Dallas,RockBridge Search & Recruitment,"Dallas-Fort Worth, TX",No Salary,ALM - Quantitative Risk Analyst
75170,Dallas,RockBridge Search & Recruitment,"Dallas-Fort Worth, TX",No Salary,Financial Risk - Quantitative Risk Analyst
75171,Dallas,Robert Half Technology,"Dallas, TX 75201 (City Center District area)",No Salary,Machine Learning Engineer
75172,Dallas,Mondo's Client,"Irving, TX",No Salary,Machine Learning Engineer
75173,Dallas,JAMY INTERACTIVE INC,"Dallas, TX",No Salary,Big Data Architect
75174,Dallas,A+ Consulting,"Plano, TX","$140,000 - $160,000 a year",Principal Machine Learning/NLP Engineer-Architect
75175,Dallas,DIVERSANT LLC,"Dallas, TX 75214 (Northeast Dallas area)",No Salary,Machine Learning (NLP) Engineer
75176,Dallas,Worldink Inc.,"Dallas, TX",No Salary,Power BI Tool expert for Business Intelligence No Corp to Co...
75177,Dallas,Merkle Inc.,"Dallas, TX 75201 (City Center District area)",No Salary,Spotfire Technical Lead & Trainer
75178,Dallas,HRK Solutions,"Dallas, TX","$75,000 - $130,000 a year",Sr. Software Engineer
75179,Dallas,Ezra Penland Actuarial Recruitment,"Dallas, TX","$80,007 - $130,003 a year",Predictive Modeling Casualty Actuary #80801T
75180,Dallas,Monkedia,"Las Colinas, TX",No Salary,Digital Marketing Copywriter
75181,Dallas,Matrix Technology Group,"Dallas, TX",No Salary,Machine Learning Developer
75182,Dallas,Howard Hughes Medical Institute,"Dallas, TX 75390 (Northeast Dallas area)",No Salary,Cryo-Electron Microscopist (Research Specialist)
75183,Dallas,Arbor Diagnostics,"Dallas, TX 75234","$120,000 - $150,000 a year",Clinical Informatics Director
75184,Dallas,Firenicepbt Skills Academy,"Dallas, TX 75210 (Southeast Dallas area)",No Salary,Basketball Coach/ Skills Trainer/Internship
75185,Dallas,Hunt Around Solutions,"Dallas, TX","$150,000 a year",PreSales Big Data Consultant
75191,Dallas,HFOC,"Dallas, TX",No Salary,Data Scientist
75192,Dallas,Lymba Corporation,"Richardson, TX 75080",No Salary,Software Engineer
75193,Dallas,"Sensogram Technologies, Inc.","Plano, TX 75093",No Salary,Firmware Engineer (Junior/Mid-Level)
75194,Dallas,Equinox IT Solutions LLC,"Dallas, TX 75247 (Northwest Dallas area)",No Salary,Data Scientist
75195,Dallas,Jamy Interactive,"Dallas, TX",No Salary,CME Big Data Architect
75196,Dallas,Resolve Tech Solutions Inc.,"Irving, TX",No Salary,Data Scientist
75197,Dallas,Funnel Science,"Plano, TX",No Salary,Marketing Data Scientist
75198,Dallas,HFOC,"Dallas, TX",No Salary,Scientist
75199,Dallas,Qlarant,"Dallas, TX",No Salary,Statistician/Scientist - Healthcare Fraud
75200,Dallas,Bodycote,"Arlington, TX 76012 (West area)",No Salary,Inspector
75201,Dallas,General Assembly,"Dallas, TX",No Salary,Junior Web Development Instructor
75202,Dallas,Monkedia,"Las Colinas, TX",No Salary,Digital Marketing Graphic Designer
75203,Dallas,DFW International Airport,"Dallas-Fort Worth, TX 75261",No Salary,Data Scientist
75204,Dallas,"Cognical, Inc.","Plano, TX 75024",No Salary,Data Scientist
75205,Dallas,Top Quality Recruitment,"Dallas, TX",No Salary,"RESEARCH MICROBIOLOGIST – DALLAS, TX"
75206,Dallas,UNIDIA LLC,"Dallas, TX",No Salary,Data Scientist
75211,Dallas,KeyStaff Inc.,"Irving, TX","$80,000 - $90,000 a year",Sr. Product Development Scientist in Food Manufacturing
75212,Dallas,Keystaff Inc,"Euless, TX","$80,000 - $90,000 a year",Product Development Scientist
75213,Dallas,ThinkingAhead,"Dallas, TX",No Salary,Medical Science Liaison MSL
75214,Dallas,AIC Talent Solutions,"Lewisville, TX",No Salary,Senior Java Developer
75215,Dallas,Vet2Tech,"Dallas, TX",No Salary,Marketing Research Analyst
75216,Dallas,Matrix Technology Group,"Dallas, TX",No Salary,Data scientist
75217,Dallas,Camden Kelly,"Dallas, TX","$95,000 - $115,000 a year",Data Scientist – Articulate data’s story & get flextime
75218,Dallas,Lily of the Desert,"Lewisville, TX",No Salary,Product Development Scientist
75219,Dallas,"HumCap, Inc.","Dallas, TX",No Salary,Data Scientist
75220,Dallas,"Kleinfelder, Inc.","Irving, TX",No Salary,Construction Materials Testing Technician
75247,Dallas,Matrix Technology Group,"Dallas, TX","$121,000 - $154,000 a year (Indeed est.)",Data scientist
75250,Dallas,"HumCap, Inc.","Dallas, TX","$121,000 - $154,000 a year (Indeed est.)",Data Scientist
75251,Dallas,"Kleinfelder, Inc.","Irving, TX","$32,000 - $41,000 a year (Indeed est.)",Construction Materials Testing Technician
75255,Dallas,AIC Talent Solutions,"Lewisville, TX","$107,000 - $137,000 a year (Indeed est.)",Senior Java Developer
5003,Seattle,Association Career Network,"Seattle, WA",No Salary,"Sr. Scientist I/II, Computational Chemist"
20000,Dallas,Durja Solutions,"Dallas, TX",No Salary,Data Scientist
20510,Dallas,Durja Solutions,"Dallas, TX","$119,000 - $151,000 a year (Indeed est.)",Data Scientist
25006,Los+Angeles,NelsonJobs,"Redondo Beach, CA","$92,000 - $125,000 a year",Senior Research Analyst
25011,Los+Angeles,Giant Media,"Los Angeles, CA",No Salary,Sales Director
30003,San+Francisco,Roche,"Belmont, CA",No Salary,Visual Design
30004,San+Francisco,Counsyl,"South San Francisco, CA 94080",No Salary,Senior Stock Plan Administrator
30005,San+Francisco,Chariot,"San Francisco, CA",No Salary,Senior iOS Engineer
30006,San+Francisco,Domino Data Lab,"San Francisco, CA",No Salary,"Principal Engineer, Core Services"
30008,San+Francisco,Walmart eCommerce,"San Bruno, CA 94066",No Salary,"Associate Director, CRM Manager, Marketing - WM Marketing"
30010,San+Francisco,Moovweb,"San Francisco, CA 94105 (Financial District area)",No Salary,"Sr. Manager/Director, B2B Marketing"
30011,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)",No Salary,"Senior Software Engineer, Backend"
30013,San+Francisco,Nektar,"San Francisco, CA",No Salary,"Sr. Scientist, Toxicology (Drug Immunogenicty Assessment)"
30015,San+Francisco,Autodesk,"San Francisco, CA",No Salary,Senior UX Researcher
30016,San+Francisco,Walmart eCommerce,"San Bruno, CA 94066",No Salary,"Senior Manager, Returns Experience"
30017,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)",No Salary,Data Scientist
30019,San+Francisco,"Alteryx, Inc.","San Mateo, CA 94402 (Beresford area)",No Salary,Corporate Event Marketing Manager
30041,San+Francisco,Chariot,"San Francisco, CA",No Salary,Senior Android Engineer
30047,San+Francisco,Guardant Health,"Redwood City, CA 94063",No Salary,"Bioinformatics Scientist, BioPharma Collaborations"
30048,San+Francisco,Guardant Health,"Redwood City, CA 94063",No Salary,"Bioinformatics Scientist, IVD"
30049,San+Francisco,"Aspyrian Therapeutics, Inc","San Mateo, CA",No Salary,Vice President of Clinical Development
30050,San+Francisco,Walmart eCommerce,"San Bruno, CA 94066",No Salary,"Assistant Manager, Site Merchandising Operations"
30058,San+Francisco,Proteus Digital Health,"Redwood City, CA 94065",No Salary,Lead Product Designer
30211,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)","$130,000 - $165,000 a year (Indeed est.)","Senior Software Engineer, Backend"
30218,San+Francisco,Autodesk,"San Francisco, CA","$119,000 - $152,000 a year (Indeed est.)","Information Security Engineer, Cloud Security"
31162,San+Francisco,DuPont,"Hayward, CA","$130,000 - $166,000 a year (Indeed est.)",Distinguished Data Scientist
31174,San+Francisco,Bio-Rad,"Hercules, CA","$134,000 - $171,000 a year (Indeed est.)",Data Scientist II
31177,San+Francisco,Twitter,"San Francisco, CA 94103 (South Of Market area)","$138,000 - $176,000 a year (Indeed est.)",Data Scientist
32696,San+Francisco,C3 IoT,"Redwood City, CA","$148,000 - $189,000 a year (Indeed est.)",Data Scientist – Deep Learning
35000,Boston,Alnylam,"Cambridge, MA",No Salary,"Principal Scientist, Regulatory Toxicology"
35001,Boston,Siemens,"Norwood, MA",No Salary,"Product Engineer, Sr"
35002,Boston,Blue Cross Blue Shield of Massachusetts,"Boston, MA",No Salary,Data Scientist
35003,Boston,Broad Institute,"Cambridge, MA",No Salary,Strategic Agreement Coordinator
35004,Boston,Draper,"Cambridge, MA",No Salary,Configuration Mgmt Coordinator
35005,Boston,Sanofi US,"Cambridge, MA",No Salary,"Scientist, Cancer Cell Dependencies, Oncology Research Thera..."
35006,Boston,Takeda Pharmaceutical,"Cambridge, MA",No Salary,Sr Principal Patient Safety Scientist
35007,Boston,EMD,"Burlington, MA",No Salary,Cheminformatics Technical Support Scientist
35008,Boston,Connotate Technologies,"Maynard, MA",No Salary,Product Line Manager/Director
35009,Boston,NIBR,"Cambridge, MA",No Salary,"BS/MS Scientist - Molecular and Cell Biology, Ocular Inflamm..."
35020,Boston,Huawei,"Framingham, MA",No Salary,Principal Data Scientist - Operation Research and Optimizati...
35021,Boston,Thermo Fisher Scientific,"Tewksbury, MA 01876",No Salary,Staff Scientist
35022,Boston,Biogen,"Cambridge, MA",No Salary,"Sr Director, Biostatistics"
35023,Boston,Takeda Pharmaceutical,"Cambridge, MA",No Salary,Sr Medical Director - Global Pharmacoviligence - ONC
35024,Boston,Biogen,"Cambridge, MA",No Salary,"Associate Scientist III, Bioassay Development & Screening"
35025,Boston,R&D Partners,"Boston, MA",No Salary,Scientist
35026,Boston,NIBR,"Cambridge, MA",No Salary,BS/MS Scientist Cell Pharmacology Associate: CVM
35027,Boston,Sarepta Therapeutics,"Cambridge, MA 02142 (East Cambridge area)",No Salary,"Sr. Scientist, Biology"
35028,Boston,Draper,"Cambridge, MA",No Salary,ERP Operations Administrator
35029,Boston,Twitter,"Boston, MA",No Salary,"Machine Learning Software Engineer — Health, Usage and Behav..."
35050,Boston,Draper,"Cambridge, MA",No Salary,Enovia PLM Systems Administrator
35051,Boston,Woodard & Curran,"Andover, MA",No Salary,Health & Safety Engineer/Scientist
35052,Boston,Certara,"Cambridge, MA",No Salary,Director level Pharmacometrician / Expert PKPD Modeler
35053,Boston,Alnylam,"Cambridge, MA",No Salary,"Sr. Scientist, Pharmacometrics"
35054,Boston,Biogen,"Cambridge, MA",No Salary,"Sr Scientist, Biophysical Scientist"
35055,Boston,Biogen,"Cambridge, MA",No Salary,"Sr Scientist, Analytical Biochemistry"
35056,Boston,Elsevier,"Cambridge, MA",No Salary,Marketing Manager
35057,Boston,ABIOMED,"Danvers, MA 01923",No Salary,Academic Research Scientist
35058,Boston,Alnylam,"Cambridge, MA",No Salary,Scientist - RNAi Biochemistry
35059,Boston,A123 Systems LLC,"Waltham, MA 02451",No Salary,Test Engineer
35100,Boston,Shire Pharmaceuticals,"Lexington, MA",No Salary,US Commercial Data Scientist
35101,Boston,athenahealth,"Watertown, MA",No Salary,NLP Data Scientist – Principal Member of Technical Staff
35102,Boston,Biogen,"Cambridge, MA",No Salary,"Sr Associate Scientist, Alzheimer’s Disease and Dementia"
35103,Boston,Ginkgo Bioworks,"Boston, MA",No Salary,Senior System Administrator
35105,Boston,Cystic Fibrosis Foundation,"Lexington, MA",No Salary,"Scientist, Electrophysiology"
35106,Boston,Takeda Pharmaceutical,"Cambridge, MA",No Salary,Translational Biomarker Research (Director) - GI / Immunolog...
35107,Boston,Mitre Corporation,"Bedford, MA 01730",No Salary,Cyber Security Software Engineer Intern (00049304)
